"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Butler County","PA","Pittsburgh","42","019",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,248900,249900,249900,239900,237500,239900,228400,236199.5,239900,245000,235200,239900,251900,255000,251900,249000,247000,249500,273450,265000,265000,259900,259900,274900,270900,274000,275000,269900,269000,278750,273900,271900,273900,264900,249900,251645.5,249900,252990,258850,250000,249900,256400,249900,257950,259900,259900,264900,265450,259900,265200,264950,274999,274700,265000,269900,265400,271700,279900,279900,279900,280945,279900,275000,269900,273750,269000,269900
"Williamson County","TN","Nashville-Davidson--Murfreesboro--Franklin","47","187",334,379000,375250,371000,369900,367799,365000,368450,364900,359900,364968,359900,349900,339900,341500,345000,349900,359900,355000,359000,358950,359997,360000,369900,369900,359000,360290,359900,363000,364900,366500,365000,367990,379000,374450,375900,379900,379900,379900,384900,394700,389900,399000,398000,413950,429385,419900,434900,419900,420000,425000,422000,430990,437500,436435,439900,439900,459000,450106.5,450031,459900,459000,455000,436800,440000,469900,469900,463200,464200,456500,474900,474500,479900,470000,495350,518990,5e+05,492695,499900,483530,499900,519400,529900,525450,529900,529900,549900,549900,550000,551486,558450,547624.5,547788.5,539900,539900,548644,555000,549900,539990,548250,551700,559900,559900,560990,555000,551450,549900
"Ulster County","NY","Kingston","36","111",335,269000,269000,269900,269900,270000,274900,269900,269900,269900,269000,260000,259900,259900,259000,260000,253000,259000,259000,259000,259000,259000,259000,252000,244250,239900,236250,239000,238800,235000,235000,235000,229000,229800,229000,227750,229000,225000,225000,225000,229000,235000,234000,229900,229000,225000,225000,225000,224900,220000,224900,229000,229900,235000,229999,237750,237500,234900,235000,230000,229900,224900,227000,229850,229000,229000,229900,235000,232950,229900,229000,229000,229000,225900,229000,229000,229900,239900,239900,239900,239000,239900,239000,233200,229250,229000,225000,225000,235000,245000,249000,249900,249000,249900,249000,247250,244900,244900,240000,245000,249950,255000,259000,259900,259900,265000,269500
"Baldwin County","AL","Daphne-Fairhope-Foley","01","003",336,260000,260000,259000,250000,249900,247900,240950,223750,239000,239900,239900,239000,239000,231950,234900,234900,238900,239000,239000,239900,240900,239900,244900,249000,242000,240000,245400,243500,245000,244000,239900,238900,238900,239900,241900,239000,235000,237950,239900,239900,234950,239900,245000,240900,245000,247900,249900,247537.5,241055,245900,249815,249900,249900,251635,253590,249950,250000,249900,244950,250000,249994.5,254900,259900,264900,268625,268500,268700,269900,259000,266000,266975,267900,269000,284900,283865,282200,280000,285000,289000,294000,294000,290995,293462.5,289125,284999.5,289995,291782.5,299000,309900,309900,309900,304900,299900,299900,289900,295000,287990,284900,289900,299900,299900,307690,306000,308000,303500,306900
"El Dorado County","CA","Sacramento--Roseville--Arden-Arcade","06","017",337,399000,399000,399000,379700,380000,370000,369000,359000,351000,349900,349000,339900,329000,299900,325000,325000,319949.5,313997.5,3e+05,299999.5,3e+05,302484,299900,299000,299000,289000,295000,295000,290000,295000,299000,302600,319000,320000,329900,339000,349900,365000,374900,375000,388000,389000,389000,387500,389500,391999.5,384950,389000,399000,402500,429000,443844,439000,439900,446000,439000,439500,429000,429000,379000,429900,449000,449900,459000,450000,449900,450000,449250,453995,466990,471445,475000,485000,497000,499000,499900,499000,509000,495000,491445,489000,489000,480000,499000,514950,540000,559000,550000,535000,530000,525000,513495,5e+05,501750,515000,520000,529900,530000,545000,549000,549900,539000,519900,514975,519000,519000
"Livingston County","MI","Detroit-Warren-Dearborn","26","093",338,184900,188900,189000,190000,189900,189900,185000,182500,184900,184000,180000,177900,174900,174900,170000,169900,174900,178000,179900,175800,176900,173900,167450,164900,159900,159900,163900,169900,169900,174900,175000,174900,175000,174900,174900,172900,177000,180000,187900,195000,203300,209900,216450,215250,219900,217682.5,215500,210000,215000,205000,210950,219000,225000,229900,235000,239900,239900,239900,239900,235000,229900,230001,237000,244900,249632,249400,249900,249900,247900,245000,245000,244450,240000,239900,244900,254450,268500,269900,274900,269900,269000,268800,259900,260425,259900,268000,268500,274900,279900,280000,279900,279900,280000,284900,280000,279900,275000,279000,274900,285000,285000,289900,289900,289900,289900,285000
"Okaloosa County","FL","Crestview-Fort Walton Beach-Destin","12","091",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224900,220000,218000,219900,224850,229900,234900,234900,236450,242500,239000,239900,239000,239000,230000,238450,239000,239900,239900,239000,239500,240000,239900,235000,235000,235000,235417.5,240000,239000,239900,242500,244900,245000,249000,245500,249900,253000,255750,256700,260450,272900,269900,269900,269000,267900,274700,269900,270000,275000,275000,269000,276000,278500,279900,279850,284999,287500,287000,285000,291500,291762.5,284900,285000,290000,299000,289900,285000,279900,283700,287200,284900
"Newport News City","VA","Virginia Beach-Norfolk-Newport News","51","700",340,189925,189900,189900,189900,189000,189900,189500,189500,186900,185000,185000,180000,180000,180000,179900,179900,179900,179900,177900,175000,175000,170000,169900,166450,165000,167900,165000,160855,164900,168000,159900,160000,155500,159000,155000,159900,159000,159900,159900,160000,162500,163700,163900,160000,160000,163000,159900,159700,159900,165000,169000,173500,172000,175000,175000,169900,168000,168000,165150,165000,165000,169500,171950,178000,179000,180000,179000,180000,179250,178900,178950,174700,175000,175000,175000,178000,176700,175000,175000,170000,169900,168000,167900,165000,169900,172250,175000,178700,179900,179900,179900,179900,179900,179900,179900,178900,178900,179000,184450,184900,185000,187000,184900,187000,186900,185000
"Vanderburgh County","IN","Evansville","18","163",341,89900,92500,99600,104900,105900,104900,104900,109900,109500,99900,99500,97500,95000,94900,94900,99900,102700,105250,104900,105000,104900,105000,107947.5,99900,104900,102900,99900,103450,105000,104500,105000,104500,99900,98000,99900,94900,94950,1e+05,104500,1e+05,105000,106900,104900,103900,104900,105000,99900,99600,98000,97900,99900,99900,99900,99900,99900,99900,99900,102950,104500,104894,102950,104950,110900,109000,109900,113950,114000,109900,109900,105900,104900,104900,1e+05,99900,104900,110000,105000,104900,107500,104900,104450,115000,109900,114888,114900,111900,114000,114900,119900,124900,125000,120000,120000,123000,125900,124900,137200,139900,139900,139900,145000,154900,145000,144900,147000,150000
"Hall County","GA","Gainesville","13","139",342,215000,215000,209900,210000,214900,210000,2e+05,204900,199900,195900,189900,189000,186000,181000,189000,179900,181000,181000,180000,182900,175000,169999,166500,164900,159900,165900,169900,172900,175000,179900,177500,174900,169900,169450,169900,172250,189900,192000,192000,199900,219000,227340,226950,239247.5,236000,235000,235352.5,241524,244450,244900,239900,249900,253920,259913,259990,259850,249900,249000,249900,244900,240000,252863,239900,239000,244900,249000,239900,239900,246425,239900,249900,249900,249900,255395,265000,269900,271700,274900,268499,274300,274900,269949.5,259900,265200,270000,274900,275439,285050,280000,280000,285000,285000,289990,289900,284900,284900,284900,285000,296823,298900,299700,305000,309771,304852,309835.5,299900
"Cabarrus County","NC","Charlotte-Concord-Gastonia","37","025",343,179900,177500,175000,169975,169900,169900,165000,169900,169900,174000,174900,169900,174900,173900,169900,169000,170000,178950,179900,179900,169900,169900,170000,169900,169900,169900,169900,169900,165000,165000,165000,165000,167745,169900,169900,172000,173245,179900,180000,189900,189900,189900,187250,183990,180000,189900,184995,185000,186990,186137.5,199900,199900,202995,199900,199900,199900,195000,195000,204990,200490,211990,214700,199990,214900,220000,219700,231990,230000,220000,220000,219900,214400,235000,222250,232445,225000,229900,234900,240000,240000,249900,250000,250000,260000,239900,241990,239900,254515,256072.5,259000,260450,255945,255930,259900,269945,266990,280000,277200,284300,275000,274990,275000,273245,275000,282495,281200
"Shawnee County","KS","Topeka","20","177",344,124500,129000,127900,129900,134200,132500,132900,129950,129900,127000,119925,117500,115000,117500,119500,119900,120000,124900,124900,125000,124900,120000,120000,116900,114200,115000,118500,119000,118950,114950,109900,109500,99900,105000,101000,1e+05,105000,115000,115000,119000,118000,114950,115000,114900,114250,109900,109450,107900,105000,108550,109925,115950,115000,116900,117900,114950,109900,109700,104900,99900,104900,104900,109900,110000,110000,114950,114900,114900,114900,118700,114900,104425,100500,109900,109900,112950,115000,122900,119900,118200,119800,119900,115000,109900,109925,112000,116900,126000,129900,134826.5,126250,120000,118900,120000,119700,112800,119800,115000,124950,129900,134975,129975,134500,124925,120950,120000
"Berkeley County","SC","Charleston-North Charleston","45","015",345,189900,184925,182000,183300,179900,178000,173750,172191,174900,172990,174945,167700,167500,167000,167990,167250,169900,172000,171990,175000,179695,179000,178695,178500,175990,174500,178900,179900,179990,176990,174990,174990,170990,174900,173245,174945,175000,189000,193000,194990,196995,199990,195244.5,198990,192500,199900,194245,192990,194000,198695,192990,195000,205000,199990,204490,214945,212450,212900,214457.5,209995,215515,216990,218900,219000,222000,222490,224700,225000,226990,222990,225440,228000,232990,225000,225952.5,228900,225000,229900,230200,228071,229900,232500,235490,229939,229900,234900,239900,244075,248495,246990,245900,247035,250000,250000,252245,253450,255400,255000,261950,266640,267990,266616,264000,262451.5,265900,264972.5
"Onslow County","NC","Jacksonville","37","133",346,189900,189900,189900,187900,189900,188000,186500,189000,188550,187500,187000,185900,184000,179000,180000,175975,175925,174500,173500,170000,169900,169900,170000,169900,169900,169900,170000,170000,169900,167950,166900,165000,164000,164900,159900,164000,164500,164900,167500,167900,169900,171900,171000,169900,169900,169500,172000,166925,171900,169000,169900,169000,169000,169000,167500,168900,169000,159900,159900,160000,160000,165600,165000,164900,160000,159900,160000,155900,159825,157900,158950,158500,159900,161745,165000,164949.5,159900,158900,155540,156725,155000,153000,155000,155000,154700,159000,161700,165000,167000,167900,168500,166000,168500,169900,169900,170000,170945,174700,178000,175000,177500,175100,176900,175000,175000,172000
"Shasta County","CA","Redding","06","089",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264650,265000,265000,265500,254500,254500,264000,269000,265000,269000,279000,269000,270000,264850,264900,271450,269900,275000,279500,298925,289000,289900,285000,278250,284997.5,287000,289000,295000,299800,299999,305140,309000,309900,304500,299900,299900,299900,299900
"Outagamie County","WI","Appleton","55","087",348,145000,142450,144900,144900,144976,149900,149900,149900,144900,144900,142250,139000,137900,135921,137500,134900,137200,134900,134900,134926,136700,137500,135450,134900,133900,134900,139000,137900,137500,138950,139900,139900,138900,137900,134900,134900,134900,134900,134900,135950,139900,139900,139900,139450,135000,135000,134900,132450,133900,139814,144900,144900,145000,149900,149900,146500,144900,142777,146250,145000,147500,154222,154900,158750,159900,159900,159900,159900,154850,150000,149900,144900,155000,161150,159900,159900,164900,164900,169899.5,165000,164900,164900,164900,164900,160000,162900,166700,175900,183700,179900,181500,180000,185000,175000,174900,181950,189900,189900,197950,198950,197200,190000,193900,189900,189900,189700
"Forsyth County","GA","Atlanta-Sandy Springs-Roswell","13","117",349,279832.5,277000,275000,274900,274900,269900,260000,259900,255000,255000,255500,249900,247999,245000,245900,242990,247900,244900,244900,249000,250000,249000,244230,240900,244730,244900,248900,250000,259900,259900,263485,257000,257260,265000,260000,267700,269900,274900,279900,284990,290231.5,298000,299900,299900,299900,309900,302715,307137.5,310000,314900,315000,314900,319900,319000,314990,320450,320990,319900,325000,326900,329420,335600,335600,337000,344900,343887.5,335000,340000,339900,347021,349000,345950,350000,354945,360000,366596.5,369692.5,369900,367445,368500,368360,369900,370500,375000,375000,374900,378240,384900,384900,384503,379900,380145,380945,385000,384900,385900,385510.5,388900,389000,389900,394900,392000,388945,382945,386490,379000
"Benton County","WA","Kennewick-Richland","53","005",350,219900,215000,219900,219000,219900,222900,224900,224950,227000,224900,222000,229900,229500,229900,229000,229000,229900,229900,229000,227700,225000,220950,215000,219750,219750,215000,217900,215000,214900,214900,215000,219500,220000,219800,214900,213000,214900,209950,211351,218450,219900,220000,224700,219900,218950,218994.5,209900,224945,215000,215000,220750,228750,234900,239900,239900,245000,244900,239900,248241,249900,249900,253416,255450,259900,259335,259900,259900,268189,279900,275000,279900,280650,279000,273573,274900,269900,275000,273000,268246,260000,259900,267900,274900,279900,284950,299900,299999,299900,299950,313422,309900,309000,306830.5,313000,309900,312500,299000,315000,320000,324093.5,329000,323400,315900,319900,319900,315000
"Delaware County","OH","Columbus","39","041",351,279900,279721,272930,270700,278950,274900,271500,269900,260000,258000,250000,248950,245900,242900,245900,249900,254000,254900,249900,248245,249900,252900,256995,257745,249990,252500,250900,252500,252900,254900,259900,254900,249900,247945,246445,239990,246450,249945,259900,269900,287450,283600,284900,284900,289000,298800,299900,289900,292000,288000,309000,299795,302990,319000,319900,319945,314945,309950,314800,318990,323888,322875,328967,325000,334900,339900,341495,341990,349900,344500,341990,342245,343900,354450,349900,349900,349900,349900,349900,349900,348600,348519,349200,345500,349900,362400,353945,358995,359900,354900,358495,358995,359900,349900,360495,364900,368990,369945,369900,369900,372500,374900,369900,369500,374000,369990
"Tippecanoe County","IN","Lafayette-West Lafayette","18","157",352,120000,124900,125000,125000,125000,127000,125000,125000,125000,125000,125000,124900,119900,119000,119950,124900,125000,125000,125000,125000,124000,123630,123205,118250,119266,119900,125000,127900,127000,129900,129900,128949.5,125000,125000,124900,124900,122700,125000,127500,127900,134000,132500,129900,129500,129900,128900,129900,126450,129900,132000,134900,136250,139900,139900,137900,139900,137900,134900,139250,135000,134900,139375,143700,149900,154450,150000,152500,149950,145000,152500,155000,150000,145000,149500,159900,165900,165000,165000,167950,164900,164900,164900,159900,157900,167000,176000,184900,192200,191900,190000,185000,185000,189900,189900,189900,179400,176000,177500,184900,190500,195000,198500,195000,189900,188000,183000
