"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Fairfax County","VA","Washington-Arlington-Alexandria","51","059",36,699500,695000,677950,665000,674888,665000,659000,659000,649968.5,660000,659000,650000,650000,659950,659000,669000,659957,665000,659900,659000,669000,660000,675000,688999.5,706495,709990,695450,689000,699000,699000,699900,7e+05,725000,739000,748997.5,744825,749000,732450,729925,729900,729900,730000,725000,744440,739000,749900,764900,797600,799000,780000,779000,764900,749900,749900,749000,749000,749000,749970,750000,774888,777900,767500,760000,759900,749999,765000,760000,768000,769900,775000,789000,799000,8e+05,799900,785000,769000,770000,774000,769900,779900,789900,795000,814900,825000,839994.5,825000,799900,799000,799000,795000,789900,798000,799000,806300,817444,839000,849800,839000,814900,8e+05,799900,8e+05,8e+05,8e+05,819000,820000
"Contra Costa County","CA","San Francisco-Oakland-Hayward","06","013",37,1068000,1095000,1095000,1095000,1059000,1059000,1066000,1050000,1049000,998000,998000,995000,975000,990000,990000,989000,968000,950000,938000,915000,910000,899000,899999,909900,910000,918497.5,929000,965000,955000,950000,950000,992500,1049000,1069000,1063888,1098000,1099000,1098000,1150000,1165000,1198000,1178000,1200000,1225000,1229500,1238000,1250000,1272500,1227995,1236550,1250000,1275345.5,1293495,1295000,1280990,1295000,1297999,1299000,1395000,1409500,1409500,1437497.5,1429000,1499000,1495000,1461295,1475000,1500000,1500000,1499950,1499894,1549999,1521950,1500000,1550000,1550000,1549950,1549975,1499950,1499000,1499000,1499000,1549000,1550000,1519900,1549900,1549900,1575000,1557900,1575000,1599000,1598500,1589000,1579000,1650000,1699000,1688000,1650000,1649000,1650000,1649000,1649000,1649444,1679000,1789000,1749000
"Salt Lake County","UT","Salt Lake City","49","035",38,423629.5,419000,414990,414995,399900,399000,399000,389900,389000,379900,379000,378500,374400,369900,365000,364900,359900,359900,359900,359900,365000,360000,360000,359000,359000,353945,359000,360000,367400,375000,379900,389000,399900,399900,399000,414897.5,414000,414900,410000,424999.5,419000,419900,424900,424900,425000,424993.5,429000,429900,427500,435000,425900,435000,438000,439000,437211,439000,439000,439900,439900,445750,439900,439000,440000,450000,459900,469900,479000,475000,475000,485000,479000,479900,489900,499500,499650,499000,499999,489949.5,489000,489900,519000,509950,519999.5,520000,535000,529900,525000,525000,529900,548400,549650,548900,549900,549900,550000,559900,550000,574000,569000,575000,585000,589000,590139,598500,599900,599900
"Travis County","TX","Austin-Round Rock","48","453",39,435000,431595,432950,429900,445000,449000,445412,445000,434860,429000,434000,429900,429900,429500,431990,439000,438500,434117.5,429900,429900,445000,439987,438250,439000,439000,439000,449000,450000,450000,459999.5,459900,450000,457000,459000,460000,450000,450000,458600,467000,475000,479000,475000,484900,480749,479900,489000,490000,489000,475861,485000,495000,499000,499900,507000,499900,498669.5,504798,510508,509000,524995,525000,524990,528990,534900,535000,539945,534500,519000,515000,517990,516990,5e+05,517015,549000,550000,565000,575000,575000,575000,575000,575000,555000,575000,574500,559945,563950,569900,584700,585000,585000,585000,575000,575000,575000,569900,574900,574000,575000,589000,599875,599000,599900,599900,599990,619000,618990
"Saint Louis County","MO","St. Louis","29","189",40,349000,345990,339900,339250,345000,349000,349000,347000,347500,339900,339900,335000,330000,331500,329900,324900,329900,329998.5,329000,325000,325000,325000,324900,324900,319900,320000,319900,325000,324900,325000,325000,325000,325000,324900,320000,315000,324900,327250,325000,329900,335000,344900,339900,340050,344450,345500,340000,342900,339900,335000,339900,339900,349000,349900,349900,349900,350000,349900,349500,346616,349900,358020,367895,369900,369900,375000,375000,384900,389900,399000,399000,399000,399900,399900,4e+05,399900,399999,399999,399000,399900,4e+05,404500,415000,409000,414000,410000,415000,425000,419900,413500,4e+05,405591,409900,409900,414000,420000,419900,419900,418990,419000,424900,429000,429000,428500,429900,425000
"Pima County","AZ","Tucson","04","019",41,365000,358900,356000,350000,350000,347900,345000,340000,339000,335950,339000,339000,334700,339900,334900,330000,329000,324900,309000,299900,3e+05,3e+05,3e+05,3e+05,3e+05,3e+05,308500,304900,310000,314900,320000,318571,319900,319000,319000,315000,319000,313000,315000,317695,314900,319000,319000,315000,319000,319900,320000,325000,325000,327500,329500,329000,329000,325000,325000,325000,325000,325000,325000,325000,327000,328000,329401.5,327250,328450,328500,329500,330000,334000,344900,344900,345000,344900,345509.5,346000,349900,349900,349500,350000,350000,350000,359000,360150,360300,364700,365000,369000,369900,370000,370000,375000,375000,375000,370000,378000,379900,379900,387000,385000,389000,385000,384945,382950,384700,394900,395000
"Montgomery County","MD","Washington-Arlington-Alexandria","24","031",42,699900,699000,679500,689000,689000,685000,688500,668400,665000,675000,675000,669877.5,675000,675000,675000,675000,679000,675000,669000,650000,675000,678092.5,675000,660000,699000,715000,715000,715000,725000,719000,724900,710000,719000,725000,725250,720350.5,715000,7e+05,729500,735000,749000,747410,725000,740000,749000,749000,741900,735000,740000,750000,762900,749900,748500,749000,739700,729900,730000,749000,739995,749900,744925,750000,768000,750000,754500,769000,769000,752900,767900,775000,779900,779900,789990,799000,798888,798000,779000,784995,785000,779900,785750,789995,799000,799900,849000,850000,839000,849900,849000,842495,849000,824990,835000,849000,859000,874994.5,895000,899000,852652,850000,850000,847275,839900,849000,849900,850000
"Honolulu County","HI","Urban Honolulu","15","003",43,895000,898000,875000,899000,950000,968000,975000,968000,959000,949000,950950,975000,975000,950950,942000,936500,950000,937000,899000,899000,889000,896750,899000,899000,939000,939000,929500,928500,899000,918000,899000,915000,909000,948000,968900,995000,975000,950000,950000,962000,990000,989500,1010000,1e+06,1095000,1100000,1150000,1190000,1195000,1195000,1195000,1196500,1160000,1192500,1199000,1195000,1180000,1188400,1185500,1215500,1200000,1198000,1198000,1195000,1200000,1220000,1200000,1200000,1200000,1225000,1249000,1250000,1290000,1225000,1292500,1275000,1280000,1288000,1280000,1290000,1295000,1300000,1385000,1398000,1411688,1395000,1395000,1375000,1350000,1349000,1359500,1379000,1350000,1350000,1350000,1399000,1400000,1395000,1398500,1400000,1388000,1375000,1388000,1399749.5,1399000,1395000
"Westchester County","NY","New York-Newark-Jersey City","36","119",44,762500,775000,795000,795000,798000,795000,789000,776277.5,775000,769000,769000,750000,750000,749000,795000,769000,759000,769000,759000,749000,749000,745000,749000,749000,749000,749000,771250,773944,779900,775000,765000,750000,759000,769000,775000,769000,775000,799000,799000,799000,825000,824999,799000,795000,799000,799000,799000,799000,825000,849900,879950,879000,875000,850000,849900,830000,839000,850000,879000,875000,895000,9e+05,899000,899900,899000,899000,899000,889000,899000,899000,899900,910000,949000,979000,975000,974500,972500,975000,950000,950000,965000,955000,950000,950000,995000,999900,1005000,1025000,999000,995000,999000,989000,995000,995000,998500,1032000,1100000,1125000,1125000,1095000,1050000,999999,999000,989000,985000,987500
"Milwaukee County","WI","Milwaukee-Waukesha-West Allis","55","079",45,329000,329450,329900,329900,324900,319000,309900,309000,310000,309000,309900,310000,314450,310000,309900,309000,307000,309900,315000,317000,314900,299900,299900,299900,299900,299900,305000,305000,299900,299900,299900,309900,306000,305000,299900,3e+05,299900,299900,314900,301032,299900,304900,302450,312450,314900,314900,314900,309900,314450,315900,313000,319000,309950,316200,317000,319900,319900,324900,324950,324900,324900,329000,329500,339000,349000,349900,349900,344900,339900,339900,349900,350000,349949.5,350000,349900,349900,349000,349900,349900,359000,359900,369900,375000,375000,375000,375000,365000,358000,359000,359900,365000,374900,374900,375000,369900,374900,379900,389900,389900,389949.5,389900,389900,384900,389000,395000,394949.5
"Fresno County","CA","Fresno","06","019",46,325000,324000,320000,322450,324950,320000,320000,320000,314500,302940,299900,299945,305000,305000,299925,299900,299950,294750,289000,289222.5,299000,299000,295000,290000,294925,291475,285000,279500,278900,284925,289900,295000,299000,299900,3e+05,3e+05,3e+05,309945,313500,314250,314000,318950,318000,319900,318970,318650,319000,325000,319500,329990,329950,339950,344970,349970,349000,342500,345200,349900,342495,349000,349000,349900,359000,359900,350000,359900,359990,359900,363495,359900,360000,364490,377090,389700,379974.5,380975,377468,384900,385000,380000,385000,389500,389950,382500,395000,395000,399000,399000,393990,398000,399999,399999,409000,409450,409950,412955,399990,399950,409000,405000,412390,410000,415000,405720,415000,419000
"Shelby County","TN","Memphis","47","157",47,253950,249900,249900,249900,254900,254900,254900,257775,255000,255000,255000,255000,255000,255000,255000,255000,255000,255000,255000,250000,250000,254900,250000,249999,250000,250000,250000,254900,252500,254900,254650,254900,255000,255000,255000,255000,255000,259000,257000,258100,259000,259900,260000,259900,259900,259900,259900,260000,259900,259900,264950,259000,263500,264900,265900,267900,269000,274000,272000,271000,269000,269900,274999,275000,281900,287900,290000,284900,285000,279900,289300,288900,294900,294900,299000,3e+05,299900,3e+05,304900,306450,310650,309900,309900,318500,325000,319900,324900,329900,330450,326900,325000,325000,327750,329850,344950,339900,339900,344250,339000,344500,339800,339900,334900,339999,339999,342450
"Fulton County","GA","Atlanta-Sandy Springs-Roswell","13","121",48,449900,439900,439900,439900,439900,439000,425000,429000,419000,424900,425000,425000,424900,424900,4e+05,411425,415000,4e+05,399500,390000,395000,379500,379900,379900,383990,385000,394500,399900,4e+05,406450,4e+05,399900,4e+05,414900,425000,426400,432700,434210,430000,434900,445812.5,449000,449000,446700,445000,447199,449900,449000,450000,459000,450000,475000,475000,475000,484039,479000,489900,490000,495000,495000,499000,499900,499000,499900,5e+05,517115,504900,5e+05,5e+05,515000,520000,525000,530000,545000,534950,549900,549900,539000,534900,530000,535000,549000,550000,550000,565200,569000,560000,569575,575000,569900,566844,560000,565000,579000,577861,577982.5,579900,589900,589900,599000,589900,597950,594900,588000,590000,589900
"Mecklenburg County","NC","Charlotte-Concord-Gastonia","37","119",49,340000,340000,341000,339900,339900,339000,335000,334700,325000,325000,325000,324500,319900,319900,315000,318800,318375,319000,315000,309900,319900,310000,309900,309900,315000,324900,325000,329900,327820,327000,324900,324900,325000,325000,325000,325000,329000,329900,337999,344949.5,339900,337390,335450,337390,332000,334800,339900,344900,339900,345740,350000,359275,350000,354900,359250,359000,359000,357244,359900,360000,368500,364900,364900,374900,375000,374900,374900,375000,379990,384900,385900,385000,389000,395842,399000,399900,4e+05,4e+05,399900,398000,399000,399000,395450,398900,399999,407500,419900,425000,419900,417000,419000,416500,418000,420000,424900,420642.5,425000,439000,444900,445000,444875,441900,439000,439900,439900,439900
"Erie County","NY","Buffalo-Cheektowaga-Niagara Falls","36","029",50,249900,249900,249300,249900,249900,249900,245900,245000,244500,242900,245000,249000,244900,247990,242900,242900,239900,239000,239000,239900,240990,239900,239900,239000,239900,239900,239900,239900,239900,242900,244900,249900,249900,247500,247500,247300,254500,250000,257250,254945,256990,257260,259900,259900,259900,259990,259990,259900,259900,259900,259900,260000,265007,265000,264900,264450,264900,259990,264900,268900,265000,270000,269900,274945,279900,279700,279000,279900,279900,279900,284900,279900,289900,289900,289900,289900,289900,289900,284900,284900,285000,284900,286949.5,284000,284900,296450,299900,299900,299900,299900,299900,299900,299900,299000,299900,313350,320000,325000,324900,324900,319900,317000,315000,314900,319900,319900
"DuPage County","IL","Chicago-Naperville-Elgin","17","043",51,439900,439000,435000,430000,424900,424900,424900,419950,419900,414500,410000,4e+05,409900,399900,399000,399900,399900,399000,399000,399000,399000,399000,398000,397500,398400,390000,389900,390000,399000,394900,390000,390000,399000,399900,4e+05,399900,399900,399850,399900,4e+05,417000,410000,418944,415000,420000,421447.5,424900,424900,429950,429900,430000,429000,429900,434900,429559.5,429000,435000,439000,439900,446000,449000,449900,449000,445000,440495,449000,449800,449900,450000,452265,459000,469900,469900,469900,469900,469900,469900,469900,469900,469900,470000,469000,474700,479900,474900,478513.5,475000,474900,475000,474295,474156.5,470000,475000,477529.5,475000,475000,479992.5,479900,479990,489900,489900,479900,480000,479900,479900,484000
"Fairfield County","CT","Bridgeport-Stamford-Norwalk","09","001",52,1050000,1050000,1040000,999000,999000,1039500,1025000,999000,999000,999999,1006769,995000,1e+06,999000,999000,1039900,1e+06,998500,1e+06,999999,1045000,1084500,1075000,1075000,1099000,1100000,1095000,1050000,1050000,1050000,1045000,1e+06,1050000,1095000,1098000,1149000,1145000,1185000,1129999,1100000,1120000,1099000,1070000,1050000,1125000,1149000,1175000,1195000,1199000,1226000,1189000,1150000,1189000,1150000,1149999.5,1159500,1195000,1199000,1219000,1249000,1250000,1250000,1225000,1200000,1199000,1195000,1195000,1185000,1198000,1199000,1225000,1245000,1250000,1249000,1200000,1199000,1185000,1179000,1169000,1150000,1150000,1160000,1175000,1175000,1195000,1195000,1175000,1146500,1125000,1099000,1100000,1095000,1149000,1149250,1175000,1195000,1199000,1199000,1192500,1149000,1148000,1100000,1100000,1099000,1099000,1100000
"Pinellas County","FL","Tampa-St. Petersburg-Clearwater","12","103",53,350000,349900,349900,349900,349000,340000,339900,337000,335000,329000,324900,325000,319000,319900,324877,325000,324900,319000,319000,319000,319000,319000,319900,319900,320000,325000,328000,325000,325000,327250,325000,329900,338900,339000,339900,339500,333000,339000,345000,345000,346700,349000,349900,349900,350000,349900,350000,364500,357990,359900,359900,365000,359000,350000,360000,369900,369987,369782.5,373099,369900,370900,369900,369000,365000,362450,365000,369500,379000,384000,382370,388000,396904,399000,399000,395250,399900,399900,409900,409000,4e+05,417076,409900,425000,425000,429995,434000,430000,449900,449500,449000,449000,448000,449900,449900,450000,458000,449900,450000,450000,465000,464500,459900,459900,469000,470000,474999
"Bergen County","NJ","New York-Newark-Jersey City","34","003",54,759900,759900,749134,749000,749000,766500,769932.5,759000,759000,754000,759900,750000,749000,749000,739575,748000,729900,739919.5,739919.5,729000,729000,718000,725000,739000,749000,729000,749000,749000,749000,725000,728250,739000,749000,740000,749000,749000,747000,749000,739000,749000,759000,758000,750000,749000,749000,750000,762999,780000,782450,772899,759000,768500,759000,749900,750000,750000,749999,769000,789000,789000,797000,790000,795000,779000,779000,775000,775000,779999.5,789000,787000,799000,799000,799000,799000,799000,799979.5,824000,825000,819000,828400,846277.5,845000,839000,854482,859000,850000,849993.5,869000,869000,874000,879949.5,895999,895000,899000,899000,899000,899000,899000,899000,899000,899000,909997.5,899900,899949,899844,899999
